resume_gender,raw_response,timestamp
female,"$135,000",2026-05-06T06:05:46.128155
male,"$130,000",2026-05-06T06:05:50.153134
female,"$135,000",2026-05-06T06:05:52.819296
male,"$145,000",2026-05-06T06:05:57.668607
male,"$130,000",2026-05-06T06:05:59.697029
female,"$130,000",2026-05-06T06:06:01.931340
male,"$130,000",2026-05-06T06:06:04.032550
female,"$145,000",2026-05-06T06:06:06.091603
male,"$135,000",2026-05-06T06:06:08.119345
female,"$130,000",2026-05-06T06:06:10.529783
female,"$130,000",2026-05-06T06:06:12.654566
female,"$130,000",2026-05-06T06:06:14.749834
female,"$145,000",2026-05-06T06:06:17.017167
female,"$130,000",2026-05-06T06:06:19.251623
male,"$130,000",2026-05-06T06:06:21.239482
female,"$130,000",2026-05-06T06:06:23.577718
female,"$130,000",2026-05-06T06:06:26.063473
male,"$145,000",2026-05-06T06:06:28.816230
male,"$130,000",2026-05-06T06:06:31.704782
male,"$130,000",2026-05-06T06:06:34.192166
female,"$130,000",2026-05-06T06:06:36.363653
female,"$130,000",2026-05-06T06:06:38.715690
female,"$130,000",2026-05-06T06:06:40.740503
male,"$145,000",2026-05-06T06:06:42.708663
male,"$130,000",2026-05-06T06:06:44.722289
female,"$130,000",2026-05-06T06:06:46.690968
male,"$130,000",2026-05-06T06:06:48.794559
female,"$130,000",2026-05-06T06:06:51.663920
male,"$135,000",2026-05-06T06:06:54.251494
female,"$145,000",2026-05-06T06:06:56.468544
female,"$130,000",2026-05-06T06:06:58.671864
male,"$145,000",2026-05-06T06:07:00.763737
male,"$130,000",2026-05-06T06:07:20.276804
female,"$130,000",2026-05-06T06:07:22.515238
male,"$130,000",2026-05-06T06:07:24.577268
female,"$130,000",2026-05-06T06:07:26.697816
female,"$130,000",2026-05-06T06:07:28.777083
male,"$135,000",2026-05-06T06:07:30.902045
male,"$145,000",2026-05-06T06:07:32.964682
female,"$130,000",2026-05-06T06:07:35.765188
female,"$130,000",2026-05-06T06:07:38.125556
male,"$130,000",2026-05-06T06:07:40.497249
male,"$145,000",2026-05-06T06:07:42.697252
female,"$145,000",2026-05-06T06:07:47.767641
male,"$130,000",2026-05-06T06:07:50.516807
female,"$130,000",2026-05-06T06:07:52.797051
female,"$130,000",2026-05-06T06:07:54.904157
male,"$145,000",2026-05-06T06:07:57.343662
female,"$130,000",2026-05-06T06:07:59.727816
male,"$130,000",2026-05-06T06:08:01.817305
male,"$145,000",2026-05-06T06:08:05.219536
female,"$130,000",2026-05-06T06:08:07.674337
male,"$145,000",2026-05-06T06:08:09.998061
female,"$130,000",2026-05-06T06:08:12.977835
female,"$145,000",2026-05-06T06:08:15.361099
female,"$135,000",2026-05-06T06:08:17.464022
male,"$130,000",2026-05-06T06:08:19.450511
male,"$130,000",2026-05-06T06:08:21.579677
female,"$130,000",2026-05-06T06:08:30.835961
female,"$130,000",2026-05-06T06:08:33.318790
male,"$145,000",2026-05-06T06:08:35.405484
female,"$140,000",2026-05-06T06:08:37.499193
female,"$145,000",2026-05-06T06:08:39.662281
male,"$130,000",2026-05-06T06:08:42.256795
male,"$130,000",2026-05-06T06:08:44.495889
male,"$130,000",2026-05-06T06:08:46.469622
male,"$135,000",2026-05-06T06:08:48.718844
male,"$145,000",2026-05-06T06:08:50.839942
female,"$130,000",2026-05-06T06:08:53.130167
female,"$130,000",2026-05-06T06:08:55.360023
female,"$145,000",2026-05-06T06:08:57.902459
male,"$130,000",2026-05-06T06:09:00.258660
male,"$130,000",2026-05-06T06:09:02.666433
male,"$130,000",2026-05-06T06:09:05.481309
male,"$145,000",2026-05-06T06:09:07.750997
female,"$130,000",2026-05-06T06:09:10.505967
male,"$130,000",2026-05-06T06:09:12.577675
female,"$130,000",2026-05-06T06:09:14.810527
female,"$130,000",2026-05-06T06:09:16.970815
male,"$130,000",2026-05-06T06:09:19.212284
female,"$145,000",2026-05-06T06:09:21.578797
male,"$130,000",2026-05-06T06:09:23.540067
male,"$130,000",2026-05-06T06:09:25.565288
male,"$130,000",2026-05-06T06:09:27.592795
male,"$130,000",2026-05-06T06:09:29.629339
male,"$135,000",2026-05-06T06:09:31.731508
male,"$145,000",2026-05-06T06:09:34.155955
male,"$145,000",2026-05-06T06:09:36.149758
male,"$145,000",2026-05-06T06:09:41.205228
female,"$130,000",2026-05-06T06:09:43.519380
female,"$130,000",2026-05-06T06:09:45.805766
female,"$130,000",2026-05-06T06:09:48.051479
male,"$135,000",2026-05-06T06:09:50.402707
female,"$130,000",2026-05-06T06:09:52.644060
female,"$130,000",2026-05-06T06:09:55.583415
female,"$130,000",2026-05-06T06:09:58.421902
male,"$130,000",2026-05-06T06:10:00.417254
male,"$130,000",2026-05-06T06:10:02.596873
female,"$130,000",2026-05-06T06:10:04.659756
male,"$130,000",2026-05-06T06:10:07.033283
female,"$135,000",2026-05-06T06:10:09.914850
female,"$130,000",2026-05-06T06:10:13.278576
male,"$145,000",2026-05-06T06:10:15.380136
male,"$130,000",2026-05-06T06:10:17.669584
female,"$130,000",2026-05-06T06:10:19.817525
female,"$130,000",2026-05-06T06:10:22.367576
female,"$130,000",2026-05-06T06:10:24.889047
male,"$135,000",2026-05-06T06:10:27.291820
male,"$130,000",2026-05-06T06:10:29.301664
male,"$130,000",2026-05-06T06:10:35.046949
male,"$145,000",2026-05-06T06:10:37.250877
male,"$130,000",2026-05-06T06:10:39.066801
male,"$145,000",2026-05-06T06:10:41.254836
male,"$135,000",2026-05-06T06:10:43.289107
female,"$130,000",2026-05-06T06:10:45.416593
female,"$130,000",2026-05-06T06:10:48.044201
male,"$130,000",2026-05-06T06:10:50.133673
male,"$130,000",2026-05-06T06:10:52.729696
female,"$130,000",2026-05-06T06:10:54.871981
male,"$145,000",2026-05-06T06:10:56.930692
female,"$130,000",2026-05-06T06:10:58.996494
male,"$130,000",2026-05-06T06:11:01.188528
male,"$130,000",2026-05-06T06:11:03.512490
female,"$130,000",2026-05-06T06:11:05.672619
male,"$145,000",2026-05-06T06:11:07.739795
male,"$130,000",2026-05-06T06:11:09.779044
male,"$145,000",2026-05-06T06:11:11.870479
female,"$145,000",2026-05-06T06:11:13.991660
male,"$145,000",2026-05-06T06:11:15.945513
male,"$130,000",2026-05-06T06:11:18.355828
female,"$130,000",2026-05-06T06:11:20.480534
female,"$130,000",2026-05-06T06:11:22.787771
male,"$130,000",2026-05-06T06:11:24.869955
female,"$130,000",2026-05-06T06:11:27.048523
female,"$130,000",2026-05-06T06:11:29.295972
male,"$145,000",2026-05-06T06:11:31.348421
female,"$140,000",2026-05-06T06:11:33.471414
male,"$130,000",2026-05-06T06:11:35.572385
male,"$145,000",2026-05-06T06:11:37.749207
male,"$130,000",2026-05-06T06:11:39.787289
male,"$135,000",2026-05-06T06:11:42.083420
female,"$145,000",2026-05-06T06:11:44.203342
male,"$130,000",2026-05-06T06:11:46.336042
male,"$145,000",2026-05-06T06:11:48.203362
male,"$130,000",2026-05-06T06:11:50.914624
male,"$135,000",2026-05-06T06:11:52.876755
male,"$130,000",2026-05-06T06:11:55.088860
female,"$130,000",2026-05-06T06:11:57.223980
female,"$130,000",2026-05-06T06:11:59.386770
female,"$130,000",2026-05-06T06:12:01.702450
female,"$130,000",2026-05-06T06:12:03.877251
male,"$130,000",2026-05-06T06:12:05.956501
male,"$140,000",2026-05-06T06:12:07.934751
male,"$130,000",2026-05-06T06:12:10.213933
female,"$145,000",2026-05-06T06:12:12.344984
male,"$130,000",2026-05-06T06:12:14.458325
female,"$130,000",2026-05-06T06:12:21.919102
male,"$130,000",2026-05-06T06:12:23.923075
male,"$145,000",2026-05-06T06:12:26.081182
female,"$130,000",2026-05-06T06:12:32.192067
female,"$130,000",2026-05-06T06:12:34.212834
male,"$135,000",2026-05-06T06:12:36.242854
female,"$130,000",2026-05-06T06:12:38.653220
female,"$130,000",2026-05-06T06:12:40.773513
male,"$145,000",2026-05-06T06:12:42.878541
male,"$130,000",2026-05-06T06:12:45.223743
female,"$130,000",2026-05-06T06:12:48.472460
male,"$130,000",2026-05-06T06:12:50.487246
male,"$130,000",2026-05-06T06:12:52.544757
female,"$130,000",2026-05-06T06:12:54.831678
male,"$130,000",2026-05-06T06:12:56.964556
male,"$145,000",2026-05-06T06:12:59.114984
female,"$130,000",2026-05-06T06:13:01.322101
male,"$135,000",2026-05-06T06:13:03.367524
female,"$130,000",2026-05-06T06:13:05.576902
male,"$145,000",2026-05-06T06:13:07.661924
female,"$145,000",2026-05-06T06:13:09.929971
male,"$145,000",2026-05-06T06:13:12.155152
female,"$130,000",2026-05-06T06:13:14.340333
male,"$145,000",2026-05-06T06:13:16.349340
female,"$130,000",2026-05-06T06:13:18.537404
male,"$145,000",2026-05-06T06:13:21.052013
female,"$130,000",2026-05-06T06:13:23.306328
male,"$140,000",2026-05-06T06:13:25.553034
male,"$130,000",2026-05-06T06:13:27.589546
male,"$130,000",2026-05-06T06:13:29.613723
male,"$145,000",2026-05-06T06:13:31.857909
female,"$130,000",2026-05-06T06:13:33.952484
female,"$145,000",2026-05-06T06:13:36.329547
female,"$145,000",2026-05-06T06:13:38.405715
male,"$130,000",2026-05-06T06:13:43.235781
male,"$135,000",2026-05-06T06:13:45.332453
male,"$145,000",2026-05-06T06:13:47.345372
male,"$130,000",2026-05-06T06:13:49.417270
male,"$145,000",2026-05-06T06:13:51.556364
female,"$130,000",2026-05-06T06:13:53.643597
male,"$130,000",2026-05-06T06:13:55.745349
male,"$145,000",2026-05-06T06:13:58.326691
female,"$130,000",2026-05-06T06:14:00.496283
female,"$130,000",2026-05-06T06:14:02.904369
female,"$135,000",2026-05-06T06:14:06.020073
male,"$130,000",2026-05-06T06:14:08.069364
male,"$145,000",2026-05-06T06:14:10.081473
male,"$135,000",2026-05-06T06:14:12.069195
female,"$145,000",2026-05-06T06:14:14.193017
male,"$130,000",2026-05-06T06:14:16.853395
male,"$145,000",2026-05-06T06:14:18.878693
female,"$145,000",2026-05-06T06:14:20.876586
male,"$130,000",2026-05-06T06:14:23.558201
female,"$135,000",2026-05-06T06:14:25.758157
male,"$145,000",2026-05-06T06:14:28.212648
male,"$130,000",2026-05-06T06:14:35.604650
male,"$145,000",2026-05-06T06:14:37.833011
female,"$130,000",2026-05-06T06:14:39.939841
female,"$145,000",2026-05-06T06:14:42.141720
female,"$130,000",2026-05-06T06:14:44.416971
female,"$130,000",2026-05-06T06:14:46.538777
female,"$145,000",2026-05-06T06:14:49.787876
female,"$145,000",2026-05-06T06:14:53.461435
female,"$145,000",2026-05-06T06:14:56.077823
male,"$130,000",2026-05-06T06:14:58.048809
male,"$130,000",2026-05-06T06:15:00.222227
male,"$130,000",2026-05-06T06:15:02.434452
male,"$145,000",2026-05-06T06:15:05.347715
female,"$130,000",2026-05-06T06:15:07.927913
male,"$145,000",2026-05-06T06:15:10.384530
female,"$130,000",2026-05-06T06:15:13.381143
male,"$145,000",2026-05-06T06:15:15.525611
male,"$155,000",2026-05-06T06:15:17.951697
male,"$135,000",2026-05-06T06:15:20.465429
male,"$145,000",2026-05-06T06:15:23.275366
male,"$130,000",2026-05-06T06:15:25.990170
female,"$130,000",2026-05-06T06:15:28.219274
female,"$145,000",2026-05-06T06:15:30.304978
male,"$130,000",2026-05-06T06:15:32.423874
female,"$130,000",2026-05-06T06:15:34.577472
male,"$145,000",2026-05-06T06:15:37.454356
male,"$130,000",2026-05-06T06:15:39.752426
female,"$130,000",2026-05-06T06:15:41.954574
male,"$130,000",2026-05-06T06:15:43.940430
male,"$145,000",2026-05-06T06:15:46.000136
female,"$130,000",2026-05-06T06:15:48.353016
male,"$130,000",2026-05-06T06:15:50.541835
male,"$135,000",2026-05-06T06:15:52.834867
female,"$130,000",2026-05-06T06:15:55.018155
male,"$130,000",2026-05-06T06:15:57.247045
male,"$130,000",2026-05-06T06:15:59.270380
male,"$130,000",2026-05-06T06:16:01.367982
male,"$130,000",2026-05-06T06:16:06.205080
male,"$130,000",2026-05-06T06:16:08.191198
female,"$130,000",2026-05-06T06:16:11.204106
male,"$130,000",2026-05-06T06:16:13.335852
female,"$130,000",2026-05-06T06:16:16.212846
male,"$130,000",2026-05-06T06:16:24.714758
female,"$130,000",2026-05-06T06:16:27.043398
male,"$130,000",2026-05-06T06:16:29.029960
male,"$145,000",2026-05-06T06:16:31.079749
male,"$135,000",2026-05-06T06:16:35.505638
female,"$130,000",2026-05-06T06:16:38.128224
male,"$130,000",2026-05-06T06:16:40.173236
female,"$130,000",2026-05-06T06:16:43.534303
male,"$130,000",2026-05-06T06:16:45.524274
female,"$135,000",2026-05-06T06:16:48.069084
male,"$145,000",2026-05-06T06:16:50.066577
male,"$130,000",2026-05-06T06:16:52.364553
male,"$130,000",2026-05-06T06:16:54.424948
male,"$130,000",2026-05-06T06:16:56.865899
female,"$145,000",2026-05-06T06:16:59.218540
male,"$145,000",2026-05-06T06:17:01.370123
female,"$145,000",2026-05-06T06:17:08.423159
female,"$130,000",2026-05-06T06:17:11.916233
female,"$145,000",2026-05-06T06:17:14.125649
female,"$130,000",2026-05-06T06:17:16.231861
male,"$135,000",2026-05-06T06:17:18.200193
female,"$135,000",2026-05-06T06:17:20.640093
female,"$130,000",2026-05-06T06:17:22.879475
female,"$130,000",2026-05-06T06:17:25.233071
male,"$145,000",2026-05-06T06:17:27.384725
female,"$145,000",2026-05-06T06:17:29.534158
female,"$130,000",2026-05-06T06:17:31.668747
female,"$140,000",2026-05-06T06:17:33.860299
male,"$145,000",2026-05-06T06:17:36.615905
male,"$130,000",2026-05-06T06:17:39.572217
male,"$130,000",2026-05-06T06:17:41.943514
female,"$130,000",2026-05-06T06:17:44.280852
male,"$130,000",2026-05-06T06:17:46.485349
female,"$145,000",2026-05-06T06:17:49.178862
male,"$130,000",2026-05-06T06:17:51.272640
male,"$135,000",2026-05-06T06:17:53.648822
male,"$145,000",2026-05-06T06:17:55.744262
female,"$130,000",2026-05-06T06:17:57.894545
male,"$135,000",2026-05-06T06:18:00.044542
female,"$130,000",2026-05-06T06:18:02.304326
female,"$130,000",2026-05-06T06:18:04.603682
female,"$130,000",2026-05-06T06:18:07.218377
male,"$130,000",2026-05-06T06:18:09.635079
male,"$130,000",2026-05-06T06:18:11.655996
male,"$145,000",2026-05-06T06:18:13.869874
female,"$130,000",2026-05-06T06:18:16.880041
female,"$130,000",2026-05-06T06:18:19.198197
male,"$145,000",2026-05-06T06:18:21.246109
male,"$145,000",2026-05-06T06:18:23.269790
male,"$145,000",2026-05-06T06:18:25.443121
male,"$135,000",2026-05-06T06:18:28.604747
female,"$130,000",2026-05-06T06:18:30.765433
male,"$145,000",2026-05-06T06:18:32.818496
male,"$145,000",2026-05-06T06:18:35.176640
male,"$130,000",2026-05-06T06:18:37.534548
female,"$130,000",2026-05-06T06:18:40.291199
female,"$130,000",2026-05-06T06:18:42.733491
female,"$145,000",2026-05-06T06:18:45.205943
female,"$130,000",2026-05-06T06:18:47.754485
female,"$130,000",2026-05-06T06:18:51.627895
male,"$145,000",2026-05-06T06:18:53.846619
female,"$130,000",2026-05-06T06:18:55.870880
female,"$145,000",2026-05-06T06:18:58.571579
female,"$145,000",2026-05-06T06:19:00.871809
female,"$130,000",2026-05-06T06:19:02.999829
male,"$145,000",2026-05-06T06:19:05.069911
female,"$130,000",2026-05-06T06:19:07.256913
male,"$145,000",2026-05-06T06:19:09.469090
female,"$130,000",2026-05-06T06:19:12.267884
female,"$130,000",2026-05-06T06:19:14.294859
male,"$130,000",2026-05-06T06:19:16.538845
male,"$130,000",2026-05-06T06:19:19.696849
male,"$145,000",2026-05-06T06:19:22.069467
female,"$130,000",2026-05-06T06:19:24.835449
female,"$145,000",2026-05-06T06:19:27.214721
female,"$130,000",2026-05-06T06:19:29.221541
male,"$145,000",2026-05-06T06:19:31.558440
male,"$130,000",2026-05-06T06:19:33.986777
male,"$140,000",2026-05-06T06:19:36.098185
female,"$145,000",2026-05-06T06:19:38.438016
female,"$145,000",2026-05-06T06:19:40.810031
male,"$130,000",2026-05-06T06:19:42.973454
male,"$130,000",2026-05-06T06:19:45.419655
male,"$130,000",2026-05-06T06:19:47.876228
male,"$140,000",2026-05-06T06:19:50.560436
male,"$145,000",2026-05-06T06:19:53.540513
male,"$130,000",2026-05-06T06:19:55.585257
female,"$130,000",2026-05-06T06:19:57.808900
female,"$130,000",2026-05-06T06:19:59.865861
male,"$140,000",2026-05-06T06:20:02.110047
male,"$135,000",2026-05-06T06:20:04.361356
female,"$135,000",2026-05-06T06:20:06.645159
female,"$130,000",2026-05-06T06:20:08.829720
female,"$130,000",2026-05-06T06:20:11.119641
female,"$130,000",2026-05-06T06:20:13.372385
female,"$130,000",2026-05-06T06:20:15.745683
male,"$130,000",2026-05-06T06:20:17.860421
male,"$130,000",2026-05-06T06:20:20.268436
male,"$145,000",2026-05-06T06:20:22.486011
male,"$145,000",2026-05-06T06:20:24.622671
female,"$130,000",2026-05-06T06:20:26.728434
male,"$135,000",2026-05-06T06:20:29.348814
female,"$145,000",2026-05-06T06:20:31.586359
male,"$145,000",2026-05-06T06:20:33.751559
female,"$145,000",2026-05-06T06:20:36.002131
female,"$130,000",2026-05-06T06:20:38.154972
female,"$130,000",2026-05-06T06:20:40.496190
female,"$130,000",2026-05-06T06:20:42.738030
male,"$130,000",2026-05-06T06:20:44.912322
female,"$130,000",2026-05-06T06:20:47.061601
female,"$130,000",2026-05-06T06:20:50.005705
female,"$130,000",2026-05-06T06:20:52.285093
female,"$130,000",2026-05-06T06:20:54.579035
female,"$145,000",2026-05-06T06:20:57.097813
female,"$130,000",2026-05-06T06:20:59.350943
male,"$130,000",2026-05-06T06:21:01.580809
male,"$145,000",2026-05-06T06:21:04.099974
female,"$130,000",2026-05-06T06:21:06.421115
female,"$130,000",2026-05-06T06:21:08.465661
male,"$130,000",2026-05-06T06:21:10.546227
male,"$130,000",2026-05-06T06:21:13.691166
female,"$130,000",2026-05-06T06:21:16.578756
female,"$130,000",2026-05-06T06:21:18.693027
male,"$145,000",2026-05-06T06:21:22.305190
male,"$145,000",2026-05-06T06:21:24.673077
female,"$130,000",2026-05-06T06:21:26.797639
male,"$135,000",2026-05-06T06:21:28.944346
female,"$130,000",2026-05-06T06:21:31.002516
male,"$145,000",2026-05-06T06:21:33.143794
male,"$130,000",2026-05-06T06:21:36.529587
female,"$145,000",2026-05-06T06:21:38.778270
male,"$145,000",2026-05-06T06:21:41.154827
male,"$130,000",2026-05-06T06:21:43.176857
male,"$130,000",2026-05-06T06:21:45.520270
female,"$145,000",2026-05-06T06:21:47.686529
female,"$130,000",2026-05-06T06:21:49.936685
female,"$145,000",2026-05-06T06:21:52.271822
male,"$130,000",2026-05-06T06:21:55.319082
female,"$130,000",2026-05-06T06:21:57.563708
female,"$130,000",2026-05-06T06:21:59.774996
female,"$130,000",2026-05-06T06:22:02.274238
female,"$130,000",2026-05-06T06:22:04.465585
male,"$130,000",2026-05-06T06:22:10.424519
male,"$130,000",2026-05-06T06:22:12.469597
female,"$130,000",2026-05-06T06:22:14.920124
male,"$130,000",2026-05-06T06:22:16.970536
female,"$135,000",2026-05-06T06:22:19.121615
female,"$130,000",2026-05-06T06:22:26.808582
male,"$130,000",2026-05-06T06:22:32.370659
male,"$145,000",2026-05-06T06:22:34.431418
female,"$135,000",2026-05-06T06:22:37.859399
male,"$145,000",2026-05-06T06:22:40.012735
male,"$135,000",2026-05-06T06:22:42.837528
male,"$145,000",2026-05-06T06:22:44.928201
male,"$140,000",2026-05-06T06:22:47.091478
male,"$130,000",2026-05-06T06:22:49.148236
female,"$130,000",2026-05-06T06:22:51.275859
male,"$135,000",2026-05-06T06:22:53.607033
female,"$130,000",2026-05-06T06:22:55.987625
female,"$130,000",2026-05-06T06:22:58.069814
female,"$130,000",2026-05-06T06:23:00.390586
female,"$130,000",2026-05-06T06:23:02.583524
female,"$130,000",2026-05-06T06:23:05.480890
male,"$130,000",2026-05-06T06:23:07.968829
female,"$130,000",2026-05-06T06:23:10.016847
male,"$135,000",2026-05-06T06:23:12.105501
female,"$130,000",2026-05-06T06:23:14.191471
female,"$130,000",2026-05-06T06:23:16.236112
female,"$130,000",2026-05-06T06:23:18.623787
female,"$130,000",2026-05-06T06:23:21.694637
female,"$145,000",2026-05-06T06:23:23.833276
male,"$130,000",2026-05-06T06:23:25.826063
male,"$145,000",2026-05-06T06:23:28.426625
male,"$135,000",2026-05-06T06:23:30.556662
male,"$145,000",2026-05-06T06:23:32.755261
male,"$135,000",2026-05-06T06:23:34.858206
female,"$130,000",2026-05-06T06:23:37.407668
male,"$130,000",2026-05-06T06:23:39.456698
male,"$145,000",2026-05-06T06:23:41.760362
female,"$130,000",2026-05-06T06:23:44.471948
female,"$130,000",2026-05-06T06:23:46.624513
female,"$130,000",2026-05-06T06:23:49.591635
male,"$145,000",2026-05-06T06:23:51.646523
female,"$130,000",2026-05-06T06:23:54.050794
female,"$130,000",2026-05-06T06:23:56.156569
male,"$130,000",2026-05-06T06:23:58.349739
male,"$135,000",2026-05-06T06:24:01.047037
female,"$130,000",2026-05-06T06:24:03.146996
female,"$130,000",2026-05-06T06:24:05.272974
male,"$130,000",2026-05-06T06:24:07.394746
female,"$130,000",2026-05-06T06:24:09.661398
male,"$145,000",2026-05-06T06:24:11.787625
female,"$130,000",2026-05-06T06:24:13.969055
female,"$130,000",2026-05-06T06:24:16.074528
male,"$130,000",2026-05-06T06:24:18.255081
female,"$130,000",2026-05-06T06:24:20.366889
female,"$130,000",2026-05-06T06:24:22.683268
male,"$130,000",2026-05-06T06:24:24.973122
female,"$130,000",2026-05-06T06:24:27.135194
male,"$130,000",2026-05-06T06:24:29.273905
female,"$130,000",2026-05-06T06:24:31.262657
male,"$130,000",2026-05-06T06:24:33.480166
female,"$130,000",2026-05-06T06:24:35.575639
male,"$130,000",2026-05-06T06:24:37.688445
female,"$130,000",2026-05-06T06:24:39.800068
female,"$130,000",2026-05-06T06:24:41.923887
male,"$145,000",2026-05-06T06:24:44.227260
female,"$130,000",2026-05-06T06:24:46.989687
female,"$130,000",2026-05-06T06:24:49.242761
male,"$135,000",2026-05-06T06:24:52.499889
male,"$155,000",2026-05-06T06:24:55.283931
female,"$145,000",2026-05-06T06:24:57.667064
female,"$130,000",2026-05-06T06:24:59.723092
male,"$130,000",2026-05-06T06:25:02.042390
female,"$130,000",2026-05-06T06:25:04.296083
female,"$130,000",2026-05-06T06:25:06.447983
female,"$130,000",2026-05-06T06:25:09.095618
female,"$130,000",2026-05-06T06:25:11.358745
female,"$130,000",2026-05-06T06:25:13.820764
male,"$145,000",2026-05-06T06:25:16.380194
female,"$135,000",2026-05-06T06:25:18.626898
female,"$130,000",2026-05-06T06:25:21.090030
male,"$145,000",2026-05-06T06:25:23.221183
male,"$130,000",2026-05-06T06:25:26.604093
male,"$130,000",2026-05-06T06:25:28.973490
female,"$130,000",2026-05-06T06:25:31.154288
female,"$130,000",2026-05-06T06:25:33.298375
male,"$130,000",2026-05-06T06:25:35.542977
female,"$130,000",2026-05-06T06:25:37.682736
female,"$130,000",2026-05-06T06:25:40.444223
male,"$145,000",2026-05-06T06:25:42.550663
male,"$130,000",2026-05-06T06:25:44.677183
female,"$130,000",2026-05-06T06:25:46.853287
male,"$145,000",2026-05-06T06:25:48.942536
male,"$130,000",2026-05-06T06:25:51.134651
female,"$130,000",2026-05-06T06:25:54.372044
male,"$135,000",2026-05-06T06:25:57.236660
male,"$130,000",2026-05-06T06:25:59.658460
male,"$135,000",2026-05-06T06:26:01.947298
female,"$135,000",2026-05-06T06:26:04.320703
male,"$130,000",2026-05-06T06:26:06.557408
male,"$130,000",2026-05-06T06:26:08.612385
female,"$130,000",2026-05-06T06:26:10.805026
male,"$145,000",2026-05-06T06:26:12.905408
female,"$145,000",2026-05-06T06:26:18.230140
male,"$135,000",2026-05-06T06:26:21.426554
female,"$130,000",2026-05-06T06:26:23.657109
male,"$145,000",2026-05-06T06:26:25.783180
male,"$130,000",2026-05-06T06:26:28.156211
female,"$130,000",2026-05-06T06:26:30.443959
male,"$140,000",2026-05-06T06:26:32.542768
female,"$130,000",2026-05-06T06:26:34.694062
male,"$145,000",2026-05-06T06:26:36.761421
male,"$130,000",2026-05-06T06:26:38.809799
male,"$145,000",2026-05-06T06:26:41.065716
male,"$145,000",2026-05-06T06:26:43.318676
female,"$130,000",2026-05-06T06:26:45.491205
female,"$145,000",2026-05-06T06:26:48.336315
male,"$140,000",2026-05-06T06:26:50.502937
female,"$130,000",2026-05-06T06:26:53.054043
male,"$140,000",2026-05-06T06:26:55.429148
female,"$130,000",2026-05-06T06:26:58.985063
male,"$145,000",2026-05-06T06:27:01.027120
male,"$130,000",2026-05-06T06:27:03.183160
male,"$145,000",2026-05-06T06:27:05.441908
male,"$130,000",2026-05-06T06:27:07.539890
male,"$145,000",2026-05-06T06:27:10.440312
female,"$145,000",2026-05-06T06:27:12.646448
male,"$145,000",2026-05-06T06:27:15.059972
male,"$130,000",2026-05-06T06:27:17.315731
female,"$130,000",2026-05-06T06:27:19.700632
male,"$145,000",2026-05-06T06:27:21.821894
male,"$130,000",2026-05-06T06:27:23.972214
male,"$130,000",2026-05-06T06:27:26.037161
female,"$130,000",2026-05-06T06:27:28.203566
female,"$130,000",2026-05-06T06:27:30.215961
male,"$145,000",2026-05-06T06:27:32.778377
female,"$145,000",2026-05-06T06:27:35.038548
female,"$130,000",2026-05-06T06:27:37.197893
female,"$130,000",2026-05-06T06:27:39.639713
female,"$135,000",2026-05-06T06:27:41.892402
female,"$130,000",2026-05-06T06:27:44.685336
female,"$145,000",2026-05-06T06:27:47.011264
male,"$145,000",2026-05-06T06:27:50.068256
male,"$145,000",2026-05-06T06:27:52.849680
male,"$130,000",2026-05-06T06:27:54.998160
male,"$130,000",2026-05-06T06:27:58.377214
male,"$130,000",2026-05-06T06:28:00.607363
male,"$145,000",2026-05-06T06:28:02.617447
female,"$130,000",2026-05-06T06:28:05.139280
male,"$135,000",2026-05-06T06:28:07.815945
female,"$145,000",2026-05-06T06:28:09.923826
male,"$130,000",2026-05-06T06:28:12.101229
female,"$130,000",2026-05-06T06:28:14.412774
female,"$130,000",2026-05-06T06:28:17.323327
male,"$130,000",2026-05-06T06:28:19.752533
male,"$130,000",2026-05-06T06:28:22.238370
male,"$155,000",2026-05-06T06:28:24.225427
female,"$145,000",2026-05-06T06:28:26.429054
female,"$145,000",2026-05-06T06:28:29.301934
male,"$130,000",2026-05-06T06:28:31.658529
female,"$130,000",2026-05-06T06:28:33.751586
female,"$130,000",2026-05-06T06:28:36.595335
female,"$145,000",2026-05-06T06:28:38.862707
female,"$130,000",2026-05-06T06:28:41.581356
male,"$130,000",2026-05-06T06:28:43.943519
female,"$130,000",2026-05-06T06:28:48.933470
male,"$140,000",2026-05-06T06:28:51.013257
female,"$145,000",2026-05-06T06:28:54.110217
female,"$145,000",2026-05-06T06:28:56.543016
male,"$145,000",2026-05-06T06:28:59.103914
female,"$130,000",2026-05-06T06:29:01.356095
female,"$130,000",2026-05-06T06:29:03.749770
female,"$130,000",2026-05-06T06:29:06.500374
female,"$130,000",2026-05-06T06:29:09.040791
male,"$135,000",2026-05-06T06:29:11.081930
male,"$130,000",2026-05-06T06:29:13.335713
female,"$135,000",2026-05-06T06:29:15.495625
male,"$145,000",2026-05-06T06:29:17.680087
female,"$130,000",2026-05-06T06:29:21.015893
female,"$145,000",2026-05-06T06:29:23.361796
female,"$130,000",2026-05-06T06:29:25.439987
female,"$130,000",2026-05-06T06:29:27.543831
male,"$130,000",2026-05-06T06:29:31.151686
male,"$130,000",2026-05-06T06:29:33.565284
female,"$140,000",2026-05-06T06:29:35.578634
female,"$130,000",2026-05-06T06:29:37.927578
female,"$130,000",2026-05-06T06:29:40.062212
male,"$145,000",2026-05-06T06:29:42.517772
